post_id,tweet_time,t0_bar,ticker,decision,importance_score_1_to_10,confidence_score_1_to_10,category,relevance_classification,content,ret_post_10m,car_raw_post_10m,car_trade_post_10m,ret_post_30m,car_raw_post_30m,car_trade_post_30m,ret_post_45m,car_raw_post_45m,car_trade_post_45m,ret_post_60m,car_raw_post_60m,car_trade_post_60m,ret_post_2h,car_raw_post_2h,car_trade_post_2h,ret_post_4h,car_raw_post_4h,car_trade_post_4h,ret_post_6h,car_raw_post_6h,car_trade_post_6h,ret_post_12h,car_raw_post_12h,car_trade_post_12h,ret_post_1d,car_raw_post_1d,car_trade_post_1d,ret_post_2d,car_raw_post_2d,car_trade_post_2d,ret_pre_10m,car_raw_pre_10m,car_trade_pre_10m,ret_pre_30m,car_raw_pre_30m,car_trade_pre_30m,ret_pre_45m,car_raw_pre_45m,car_trade_pre_45m,ret_pre_60m,car_raw_pre_60m,car_trade_pre_60m,ret_pre_2h,car_raw_pre_2h,car_trade_pre_2h,ret_pre_4h,car_raw_pre_4h,car_trade_pre_4h,ret_pre_6h,car_raw_pre_6h,car_trade_pre_6h,ret_pre_12h,car_raw_pre_12h,car_trade_pre_12h,ret_pre_1d,car_raw_pre_1d,car_trade_pre_1d,ret_pre_2d,car_raw_pre_2d,car_trade_pre_2d
1.15e+17,2025-07-02 11:38:31-04:00,2025-07-02 11:39:00-04:00,XLI,1.0,8,7,Macroeconomic / Government Policy,Relevant,"Nobody wants to talk about GROWTH, which will be the primary reason that the Big, Beautiful Bill will be one of the most successful pieces of legislation ever passed. THIS GROWTH has already begun at levels never seen before. Trillions of Dollars are now being invested into the USA, more than ever before. Likewise, hundreds of Billions of Dollars in Tariffs are filling up the coffers of Treasury. The Tariff money has already arrived and is setting new records! We are growing our way out of the Sleepy Joe Biden MESS that he and the Democrats left us, and it is happening much faster than anyone thought possible. Our Country will make a fortune this year, more than any of our competitors, but only if the Big, Beautiful Bill is PASSED! As they say, Trumpâ€™s been right about everything, and this is the easiest of them all to predict. Republicans, donâ€™t let the Radical Left Democrats push you around. Weâ€™ve got all the cards, and we are going to use them. Last year America was a â€œDEADâ€  Nation, with no hope for the future, and now itâ€™s the â€œHOTTEST NATION IN THE WORLD!â€  MAKE AMERICA GREAT AGAIN!",-0.00016920473773274214,-0.0004437924523553738,-0.0004437924523553738,-0.000879864636209815,-0.0009175531460599018,-0.0009175531460599018,-0.0014890016920473537,-0.0017259008968196765,-0.0017259008968196765,-0.00018612521150596084,-0.0007326086043334401,-0.0007326086043334401,0.0004399323181047965,-9.309089263331849e-05,-9.309089263331849e-05,0.001235194585448518,0.00020952871024060293,0.00020952871024060293,,,,0.006159052453468705,0.00015850327803934583,0.00015850327803934583,0.010659898477157315,-7.594275730293809e-05,-7.594275730293809e-05,0.011088550479413373,0.0039304256443006835,0.0039304256443006835,0.0004401259437316618,-5.275953715488946e-05,-5.275953715488946e-05,0.0013215411202602834,0.0009983923587277843,0.0009983923587277843,-0.0011323879865466902,-0.0012414273497568518,-0.0012414273497568518,-0.0016891891891891442,-0.002093157776591803,-0.002093157776591803,0.002068567940588073,-0.0011615074098318967,-0.0011615074098318967,,,,,,,-0.001790359085227733,-0.004332704520341402,-0.004332704520341402,0.0,-0.0037451361867704147,-0.0037451361867704147,0.0033615157380055827,-0.0005463811324337708,-0.0005463811324337708
1.15e+17,2025-07-01 11:40:27-04:00,2025-07-01 11:41:00-04:00,XLI,1.0,8,8,Government policy impacting economic activity and specific industries.,Relevant,"â€œThe One Big Beautiful Bill Slashes Deficits, National Debt While Unleashing Economic Growthâ€  https://www.whitehouse.gov/fact-sheets/2025/06/fact-sheet-president-trump-is-delivering-historic-permitting-wins-across-the-federal-government/",0.0004572938366953494,-0.00032964779981869974,-0.00032964779981869974,0.003336551326998949,0.0013651408355255246,0.0013651408355255246,0.004369696661754796,0.002552429377433496,0.002552429377433496,0.0029639415341360387,0.0012034638524498487,0.0012034638524498487,0.003709161119861637,0.0007155377809575647,0.0007155377809575647,0.002320342801009234,-0.00012972291267376868,-0.00012972291267376868,,,,0.0013380078925528949,-0.00013446537576999873,-0.00013446537576999873,0.0007282827769587996,-0.003904126237985084,-0.003904126237985084,0.011940450180377038,-0.0037226630797246862,-0.0037226630797246862,-0.0005247655482952807,0.001010250227130638,0.001010250227130638,0.001917529272017937,0.0012274653802200053,0.0012274653802200053,0.002036556183493854,0.002636543210801423,0.002636543210801423,0.0031602018451504232,0.0036669948992474888,0.0036669948992474888,0.002427843803056051,0.003162863718853104,0.003162863718853104,,,,,,,0.0005592272496188766,0.003175503183116879,0.003175503183116879,0.0028535031847134462,0.003356243932661984,0.003356243932661984,0.005809001396886115,0.0035729927130414563,0.0035729927130414563
1.15e+17,2025-06-29 17:39:19-04:00,2025-06-30 09:30:00-04:00,XLE,-1.0,9,8,Government Policy / Energy Sector,Relevant,"Secretary Chris Wright: â€œThe One Big Beautiful Bill gets rid of over a half of trillion dollars in subsidies that are paid for by American taxpayers, while at the same time reducing energy prices for all Americansâ€¦â€",,,,,,,,,,,,,,,,,,,,,,,,,-0.0007659674758425661,0.00044781482642852755,-0.00044781482642852755,0.016438840443082636,0.01643749029591679,-0.01643749029591679,,,,,,,,,,,,,,,,,,,,,,-0.004866608032835007,-0.008577027291239103,0.008577027291239103,-0.004866608032835007,-0.008577027291239103,0.008577027291239103,-0.004866608032835007,-0.008577027291239103,0.008577027291239103
1.15e+17,2025-06-29 17:12:46-04:00,2025-06-30 09:30:00-04:00,XLV,-1.0,8,7,Healthcare Policy,Relevant,"Sen. Markwayne Mullin on the One Big Beautiful Bill: ""What we're doing is cutting the waste, fraud, and abuse out of the Medicaid systemâ€”and make sure it's for the people that it was originally intended forâ€¦â€",,,,,,,,,,,,,,,,,,,,,,,,,0.006232971298473444,0.007446753600744538,-0.007446753600744538,0.015290063324997716,0.01528871317783187,-0.01528871317783187,,,,,,,,,,,,,,,,,,,,,,0.00014931501735793162,-0.0035611042410461646,0.0035611042410461646,0.00014931501735793162,-0.0035611042410461646,0.0035611042410461646,0.00014931501735793162,-0.0035611042410461646,0.0035611042410461646
1.15e+17,2025-06-27 18:09:15-04:00,2025-06-30 09:30:00-04:00,XLI,1.0,8,7,"Government spending, infrastructure, aerospace technology",Relevant,"After many years of decline in our air traffic control system, the One Big Beautiful Bill will modernize this decrepit relic and give America the best, most advanced air traffic control system on Earthâ€”THE BEST BY FAR!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010079119367044864,0.0014315454541196093,0.0014315454541196093,0.010079119367044864,0.0014315454541196093,0.0014315454541196093,0.02121517754669089,0.004531718522331252,0.004531718522331252
1.15e+17,2025-06-27 17:44:19-04:00,2025-06-30 09:30:00-04:00,XLK,-1.0,8,9,International Trade & Technology Taxation,Relevant,"We have just been informed that Canada, a very difficult Country to TRADE with, including the fact that they have charged our Farmers as much as 400% Tariffs, for years, on Dairy Products, has just announced that they are putting a Digital Services Tax on our American Technology Companies, which is a direct and blatant attack on our Country. They are obviously copying the European Union, which has done the same thing, and is currently under discussion with us, also. Based on this egregious Tax, we are hereby terminating ALL discussions on Trade with Canada, effective immediately. We will let Canada know the Tariff that they will be paying to do business with the United States of America within the next seven day period. Thank you for your attention to this matter!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00786601879878912,-0.0007815551141361343,0.0007815551141361343,0.00786601879878912,-0.0007815551141361343,0.0007815551141361343,0.015021459227467782,-0.0016619997968918554,0.0016619997968918554
1.15e+17,2025-06-23 13:37:32-04:00,2025-06-23 13:38:00-04:00,XLE,1.0,8,7,Energy Sector Policy,Relevant,"To The Department of Energy: DRILL, BABY, DRILL!!! And I mean NOW!!!",-0.003166014275846063,-0.003385924196288803,-0.003385924196288803,-0.008116509325351129,-0.00833781108073317,-0.00833781108073317,-0.011483997236933052,-0.011571682838122155,-0.011571682838122155,-0.010822012433801542,-0.010521376086867096,-0.010521376086867096,-0.010131245682707957,-0.010916240588592196,-0.010916240588592196,,,,,,,-0.024004144600506483,-0.03309004308563346,-0.03309004308563346,-0.021528897075754005,-0.034564823119212496,-0.034564823119212496,-0.024176836288279935,-0.03721554600161747,-0.03721554600161747,0.002018803714598727,-0.00011804379371427309,-0.00011804379371427309,-0.0012073822802277645,-0.008000837693972751,-0.008000837693972751,-0.007456077703185127,-0.015597247438576156,-0.015597247438576156,-0.014298683613254703,-0.02415441770521165,-0.02415441770521165,-0.012393405343945507,-0.016064575760011635,-0.016064575760011635,-0.024346409817191383,-0.03031944295870448,-0.03031944295870448,,,,-0.023633553463538126,-0.031214856841888183,-0.031214856841888183,-0.023633553463538126,-0.031214856841888183,-0.031214856841888183,-0.023633553463538126,-0.031214856841888183,-0.031214856841888183
1.15e+17,2025-06-23 13:35:04-04:00,2025-06-23 13:36:00-04:00,XLE,-1.0,7,8,Energy Sector,Relevant,"EVERYONE, KEEP OIL PRICES DOWN. Iâ€™M WATCHING! YOUâ€™RE PLAYING RIGHT INTO THE HANDS OF THE ENEMY. DONâ€™T DO IT!",-0.002706126209120363,-0.003299062748208348,0.003299062748208348,-0.008089590050667894,-0.008632419276593195,0.008632419276593195,-0.010709350529709893,-0.011018345627544224,0.011018345627544224,-0.010910870566559261,-0.010831533987385455,0.010831533987385455,-0.00929871027176421,-0.010234046784128092,0.010234046784128092,,,,,,,-0.023779364348226584,-0.0328905441249151,0.0328905441249151,-0.021418701059419565,-0.03446608865897294,0.03446608865897294,-0.02343390142791335,-0.036379348482577734,0.036379348482577734,0.0016436460105540007,-0.0014978994622696362,0.0014978994622696362,0.0007106228513262813,-0.006167661781846023,0.006167661781846023,-0.008675799086757863,-0.01574885084366695,0.01574885084366695,-0.014096766258585691,-0.023700152316391665,0.023700152316391665,-0.01228389444949951,-0.016148685448979738,0.016148685448979738,-0.025145936237090383,-0.03258332002796849,0.03258332002796849,,,,-0.023858367289588345,-0.031414427704414494,0.031414427704414494,-0.023858367289588345,-0.031414427704414494,0.031414427704414494,-0.023858367289588345,-0.031414427704414494,0.031414427704414494
1.15e+17,2025-06-22 00:13:42-04:00,2025-06-23 09:30:00-04:00,XLI,1.0,9,9,Geopolitical/Defense Sector News,Relevant,"I will be giving an Address to the Nation at 10:00 P.M., at the White House, regarding our very successful military operation in Iran. This is an HISTORIC MOMENT FOR THE UNITED STATES OF AMERICA, ISRAEL, AND THE WORLD. IRAN MUST NOW AGREE TO END THIS WAR. THANK YOU!",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021605210668455443,0.005701145112878114,0.005701145112878114,,,,,,,,,,,,,,,,,,,,,,-0.0053548228519259,-0.006173816779590946,-0.006173816779590946,-0.0053548228519259,-0.006173816779590946,-0.006173816779590946,-0.004130923920686258,0.0002191343963237058,0.0002191343963237058
1.15e+17,2025-06-21 20:59:59-04:00,2025-06-23 09:30:00-04:00,XLY,1.0,8,7,Macroeconomic Indicator,Relevant,"WAGE GROWTH BEST IN 60 YEARS, BY FAR. MAGA!",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027147011692088663,0.011242946136511334,0.011242946136511334,,,,,,,,,,,,,,,,,,,,,,-0.00013055450056953521,-0.0009495484282345812,-0.0009495484282345812,-0.00013055450056953521,-0.0009495484282345812,-0.0009495484282345812,0.0012003232553716714,0.005550381572381635,0.005550381572381635
1.15e+17,2025-06-19 23:58:49-04:00,2025-06-20 09:30:00-04:00,XLY,1.0,9,8,Macroeconomics,Relevant,â€œLowest Inflation In 4 Years.â€  Kevin Hassett,,,,,,,,,,,,,,,,,,,,,,-0.009639689143574937,-0.003572346656298575,-0.003572346656298575,-0.008026532694874078,-0.0020539053795755047,-0.0020539053795755047,-0.008026532694874078,-0.0020539053795755047,-0.0020539053795755047,,,,,,,,,,,,,,,,,,,,,,0.0093015148634088,0.007669196636692188,0.007669196636692188,0.0093015148634088,0.007669196636692188,0.007669196636692188,0.009181579802109097,0.008035328128748853,0.008035328128748853
1.15e+17,2025-06-19 20:37:23-04:00,2025-06-20 09:30:00-04:00,XLB,1.0,8,7,Regulatory Policy,Relevant,â€œTrump Admin Moves To Bulldoze Biden-Era Mining Ruleâ€  https://dailycaller.com/2025/06/13/trump-admin-moves-to-bulldoze-biden-era-mining-rule/,,,,,,,,,,,,,,,,,,,,,,,,,-0.018938093603387163,-0.01296546628808859,-0.01296546628808859,-0.018938093603387163,-0.01296546628808859,-0.01296546628808859,,,,,,,,,,,,,,,,,,,,,,0.0046271015950567485,0.002994783368340137,0.002994783368340137,0.0046271015950567485,0.002994783368340137,0.002994783368340137,0.0014324184953875552,0.0002861668220273117,0.0002861668220273117
1.15e+17,2025-06-19 17:28:00-04:00,2025-06-20 09:30:00-04:00,XLY,1.0,7,7,Economic Policy / Consumer Spending,Relevant,"YOU EARNED IT, YOU KEEP ITâ€”NO TAX ON TIPS! https://www.whitehouse.gov/past-events/president-trump-gives-speech-on-no-tax-on-tips-policy-in-las-vegas/",,,,,,,,,,,,,,,,,,,,,,,,,-0.008026532694874078,-0.0020539053795755047,-0.0020539053795755047,-0.008026532694874078,-0.0020539053795755047,-0.0020539053795755047,,,,,,,,,,,,,,,,,,,,,,0.0093015148634088,0.007669196636692188,0.007669196636692188,0.0093015148634088,0.007669196636692188,0.007669196636692188,0.009181579802109097,0.008035328128748853,0.008035328128748853
1.15e+17,2025-06-19 03:57:00-04:00,2025-06-20 09:30:00-04:00,XLRE,1.0,9,8,Macroeconomics / Real Estate,Relevant,"Too Lateâ€”Powell is the WORST. A real dummy, whoâ€™s costing America $Billions! â€œFannie, Freddie regulator: Powell should cut rates or quitâ€  https://www.nationalmortgagenews.com/news/fannie-mae-freddie-mac-regulator-to-powell-cut-or-quit",,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009421586165772156,-0.0034489588504735824,-0.0034489588504735824,,,,,,,,,,,,,,,,,,,,,,0.0017322740577025986,0.00021732544877672844,0.00021732544877672844,0.0037909018355943847,0.002644650162234141,0.002644650162234141,5.963384817220252e-05,0.00733970718817023,0.00733970718817023
1.15e+17,2025-06-19 00:01:40-04:00,2025-06-20 09:30:00-04:00,XLK,1.0,8,8,Digital Assets / Technology Policy,Relevant,"The Senate just passed an incredible Bill that is going to make America the UNDISPUTED Leader in Digital Assets â€” Nobody will do it better, it is pure GENIUS! Digital Assets are the future, and our Nation is going to own it. We are talking about MASSIVE Investment, and Big Innovation. The House will hopefully move LIGHTNING FAST, and pass a â€œcleanâ€  GENIUS Act. Get it to my desk, ASAP â€” NO DELAYS, NO ADD ONS. This is American Brilliance at its best, and we are going to show the World how to WIN with Digital Assets like never before!",,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009640888913321155,-0.003668261598022582,-0.003668261598022582,,,,,,,,,,,,,,,,,,,,,,0.0011902059125026287,0.0035580367626705245,0.0035580367626705245,0.005486001713511657,0.004339750040151413,0.004339750040151413,-0.0022488241666325237,0.005031249173365504,0.005031249173365504
1.15e+17,2025-06-18 21:25:58-04:00,2025-06-20 09:30:00-04:00,XLE,1.0,8,7,Government Policy / Energy Sector,Relevant,"EPA Administrator, Lee Zeldin: â€œRamping up domestic energy production is better for our economy, our environment, and our national security. President Trumpâ€™s One, Big, Beautiful Bill will help make this happen.â€",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011121811212447374,0.017094438527745948,0.017094438527745948,,,,,,,,,,,,,,,,,,,,,,-0.004698453269183833,-0.005844704942544077,-0.005844704942544077,-0.004698453269183833,-0.005844704942544077,-0.005844704942544077,0.004952749629967057,0.012232822969965085,0.012232822969965085
1.15e+17,2025-06-18 03:09:19-04:00,2025-06-18 09:30:00-04:00,XLY,1.0,9,8,Macroeconomic Indicator,Relevant,Wow!!! U.S. Wage Growth BEST IN 60 YEARS!,,,,,,,,,,,,,,,,,,,,,,0.0001542276162342926,0.0009375596486603799,0.0009375596486603799,0.007541334978428127,0.006852783334267087,0.006852783334267087,0.007541334978428127,0.006852783334267087,0.006852783334267087,,,,,,,,,,,,,,,,,,,,,,0.0019375237732979222,0.0018232167110732167,0.0018232167110732167,-0.015338068314564746,-0.0073749263648877905,-0.0073749263648877905,-0.004969779960336207,-0.0063571684039765985,-0.0063571684039765985
1.15e+17,2025-06-16 22:30:27-04:00,2025-06-17 09:30:00-04:00,XLE,1.0,9,8,Geopolitical/Energy Security,Relevant,"Iran should have signed the â€œdealâ€  I told them to sign. What a shame, and waste of human life. Simply stated, IRAN CAN NOT HAVE A NUCLEAR WEAPON. I said it over and over again! Everyone should immediately evacuate Tehran!",,,,,,,,,,,,,,,,,,,,,,0.006466917059670729,0.004973468247767565,0.004973468247767565,0.0034734969359802026,0.007681802510041913,0.007681802510041913,-0.002965180311202742,0.0005574712544199611,0.0005574712544199611,,,,,,,,,,,,,,,,,,,,,,0.011685046568767676,0.017842763578633347,0.017842763578633347,0.004795414562170253,-0.0008239273634800259,-0.0008239273634800259,0.004795414562170253,-0.0008239273634800259,-0.0008239273634800259
1.15e+17,2025-06-15 04:32:41-04:00,2025-06-16 09:30:00-04:00,XLI,1.0,9,8,Geopolitical / Defense,Relevant,"The U.S. had nothing to do with the attack on Iran, tonight. If we are attacked in any way, shape or form by Iran, the full strength and might of the U.S. Armed Forces will come down on you at levels never seen before. However, we can easily get a deal done between Iran and Israel, and end this bloody conflict!!!",,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0018647287429636172,-0.0015816643208313996,-0.0015816643208313996,,,,,,,,,,,,,,,,,,,,,,0.005608033507999988,-0.0002960440740915615,-0.0002960440740915615,0.005608033507999988,-0.0002960440740915615,-0.0002960440740915615,-0.0028672714002712096,0.002289957831389966,0.002289957831389966
1.15e+17,2025-06-12 13:43:09-04:00,2025-06-12 13:44:00-04:00,XLY,-1.0,8,7,Labor Market / Sector Specific Impact,Relevant,"Our great Farmers and people in the Hotel and Leisure business have been stating that our very aggressive policy on immigration is taking very good, long time workers away from them, with those jobs being almost impossible to replace. In many cases the Criminals allowed into our Country by the VERY Stupid Biden Open Borders Policy are applying for those jobs. This is not good. We must protect our Farmers, but get the CRIMINALS OUT OF THE USA. Changes are coming!",-0.0006764637275483709,-0.0005853098017145619,0.0005853098017145619,-0.0005131793795194461,-8.779439229478214e-05,8.779439229478214e-05,-0.002146022859808805,-0.0012469136822658156,0.0012469136822658156,-0.002379286214135745,-0.0013544951085491252,0.0013544951085491252,-0.0038021926755306135,-0.0028436953341867133,0.0028436953341867133,,,,,,,-0.015010496850944688,-0.008016504723329154,0.008016504723329154,-0.004432003732213641,0.0021117432465862507,-0.0021117432465862507,-0.004758572428271379,-0.0001097222107449003,0.0001097222107449003,-9.329663665624821e-05,-4.357878546179528e-05,4.357878546179528e-05,0.0003266753780100107,-0.000266176404898566,0.000266176404898566,0.0013079833699256582,-8.573998508509817e-06,8.573998508509817e-06,-0.00032646208376085895,-0.0008322076854323512,0.0008322076854323512,0.0011676786548342477,-0.00041759407847474783,0.00041759407847474783,0.0007937249042859751,-0.003600891690385577,0.003600891690385577,,,,-0.001955580388322442,-0.005056110720320195,0.005056110720320195,-0.007225232735862175,-0.007134087118309318,0.007134087118309318,-0.004042375243936469,-0.006748386633003811,0.006748386633003811
1.15e+17,2025-06-11 13:03:41-04:00,2025-06-11 13:04:00-04:00,XLI,1.0,9,8,International Trade Policy,Relevant,"Adding to the China readout, President XI and I are going to work closely together to open up China to American Trade. This would be a great WIN for both countries!!!",3.460327346971326e-05,0.0001504915571641785,0.0001504915571641785,0.000276826187757262,0.0003720201350775332,0.0003720201350775332,-0.00019031800408320088,0.0011837859311516485,0.0011837859311516485,-0.004930966469428033,0.00020122895132923535,0.00020122895132923535,-0.004290805910239115,0.0016277742927309768,0.0016277742927309768,,,,,,,-0.008720024914356861,-0.002263391965662276,-0.002263391965662276,-0.004879061559223574,-0.0028096279218214892,-0.0028096279218214892,-0.007024464514343132,-0.0016273815879984666,-0.0016273815879984666,0.0017505242906910023,0.0004962559104102482,0.0004962559104102482,0.0013166556945358732,7.0608400832838925e-06,7.0608400832838925e-06,0.0024976584452076622,3.727150475896224e-05,3.727150475896224e-05,0.0013860494126614054,0.0005658815682116902,0.0005658815682116902,0.0005193186539260708,0.0018750266807096017,0.0018750266807096017,,,,,,,0.001837343132496505,0.000328522333982173,0.000328522333982173,0.002080515967960217,-0.001466614345466466,-0.001466614345466466,-0.004701141705842904,-0.01021119630698819,-0.01021119630698819
1.15e+17,2025-06-11 10:43:56-04:00,2025-06-11 10:44:00-04:00,XLI,1.0,9,8,Economic Policy / Trade,Relevant,A Federal Appeals Court has just ruled that the United States can use TARIFFS to protect itself against other countries. A great and important win for the U.S.,0.0009014006379142181,0.0008021860864466657,0.0008021860864466657,0.0011440854250450716,0.0020039448710971186,0.0020039448710971186,0.0011787546803494475,0.0021212929192911956,0.0021212929192911956,0.0008320621273054662,0.002452566467942119,0.002452566467942119,0.0,0.0027173763263056427,0.0027173763263056427,-0.00020801553182636656,0.004339318077102972,0.004339318077102972,,,,-0.006829843294965943,0.000809677168035261,0.000809677168035261,-0.004472333934267159,-0.001537236786685603,-0.001537236786685603,-0.009308695049230375,0.0018777456287356609,0.0018777456287356609,0.000659150043365031,0.0003393564756268841,0.0003393564756268841,0.0013539316090958042,0.0002558551741471682,0.0002558551741471682,0.001788660241382356,-8.33784584619579e-05,-8.33784584619579e-05,0.005648141691653397,0.003344376112231595,0.003344376112231595,,,,,,,,,,-6.933370311323905e-05,-0.00277194678177084,-0.00277194678177084,8.668065114525447e-05,-0.005433496260548676,-0.005433496260548676,-0.0029899241285149536,-0.011562162750285765,-0.011562162750285765
1.15e+17,2025-06-06 22:24:55-04:00,2025-06-09 09:30:00-04:00,XLI,1.0,7,8,Macroeconomic Data,Relevant,â€œTRADE DEFICIT SHRINKS BY MORE THAN HALFâ€,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002755010675665748,0.0006588727380669734,0.0006588727380669734,0.010506540495407668,-0.0014914345299046339,-0.0014914345299046339,0.009803921568627416,0.0035931582963018016,0.0035931582963018016
1.15e+17,2025-06-06 18:30:00-04:00,2025-06-09 09:30:00-04:00,XLI,1.0,9,8,Trade Policy,Relevant,"I am pleased to announce that Secretary of the Treasury Scott Bessent, Secretary of Commerce Howard Lutnick, and United States Trade Representative, Ambassador Jamieson Greer, will be meeting in London on Monday, June 9, 2025, with Representatives of China, with reference to the Trade Deal. The meeting should go very well. Thank you for your attention to this matter!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010506540495407668,-0.0014914345299046339,-0.0014914345299046339,0.010506540495407668,-0.0014914345299046339,-0.0014914345299046339,0.009803921568627416,0.0035931582963018016,0.0035931582963018016
1.15e+17,2025-06-06 16:31:41-04:00,2025-06-09 09:30:00-04:00,XLC,1.0,8,7,Telecommunications Infrastructure & Technology Policy,Relevant,"Congratulations to Chairman of the Senate Committee on Commerce, Science, and Transportation, Ted Cruz, Chairman of the Senate Armed Services Committee, Roger Wicker, and Chairman of the Senate Republican Conference, Tom Cotton, for their amazing deal on Spectrum as posted last night. This is serious power for American Leadership on 6G. We will have the Worldâ€™s Greatest Networks, and ensure the Highest Level of National Security for future Generations of Americans. Biden did nothing on Spectrum in four years but, thanks to â€œTHE GREAT BIG BEAUTIFUL BILL,â€  my Administration will beat all expectations, and show the World the path forward!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01693674345958618,0.004938768434273877,0.004938768434273877,0.01693674345958618,0.004938768434273877,0.004938768434273877,0.018726774887541486,0.012516011615215872,0.012516011615215872
1.15e+17,2025-06-06 14:12:28-04:00,2025-06-06 14:13:00-04:00,XLY,1.0,7,8,Macroeconomic / Market Sentiment,Relevant,"GREAT JOB NUMBERS, STOCK MARKET UP BIG! AT THE SAME TIME, BILLIONS POURING IN FROM TARIFFS!!!",0.00044665945742639046,-0.00010175298941850208,-0.00010175298941850208,0.0005171846349147913,0.00037728860484387283,0.00037728860484387283,0.001245944802294563,0.0010643634235731891,0.0010643634235731891,0.0012694531947905485,0.0011906956760736609,0.0011906956760736609,,,,,,,,,,-0.006394282758944825,-0.006359100324684008,-0.006359100324684008,-0.006394282758944825,-0.006359100324684008,-0.006359100324684008,-0.006394282758944825,-0.006359100324684008,-0.006359100324684008,0.00018810251587120241,0.00010844936559739615,0.00010844936559739615,0.0013417763235328284,-0.0005645368457483091,-0.0005645368457483091,0.0022619103718015676,-0.00018029799565799642,-0.00018029799565799642,0.003988765370907865,0.00011189585809012748,0.00011189585809012748,0.0002821803132202483,-0.0007127540504874297,-0.0007127540504874297,0.003775543914295243,0.0037070085043335865,0.0037070085043335865,,,,0.015347893543382174,0.003314312713142753,0.003314312713142753,0.0042020774315392195,-0.0038594755112193457,-0.0038594755112193457,-0.01267291802061088,-0.01653298413769666,-0.01653298413769666
1.15e+17,2025-06-05 18:37:46-04:00,2025-06-06 09:30:00-04:00,XLI,-1.0,8,8,Industrials,Relevant,"The easiest way to save money in our Budget, Billions and Billions of Dollars, is to terminate Elonâ€™s Governmental Subsidies and Contracts. I was always surprised that Biden didnâ€™t do it!",,,,,,,,,,,,,,,,,,,,,,,,,0.0024157923799006387,0.00034663288195724284,-0.00034663288195724284,0.0024157923799006387,0.00034663288195724284,-0.00034663288195724284,,,,,,,,,,,,,,,,,,,,,,0.007370324016131358,0.003237272185200535,-0.003237272185200535,0.007370324016131358,0.003237272185200535,-0.003237272185200535,0.008106321539157246,0.004035040567642367,-0.004035040567642367
1.15e+17,2025-06-05 18:37:19-04:00,2025-06-06 09:30:00-04:00,XLY,-1.0,9,8,Automotive / Electric Vehicles,Relevant,"Elon was â€œwearing thin,â€  I asked him to leave, I took away his EV Mandate that forced everyone to buy Electric Cars that nobody else wanted (that he knew for months I was going to do!), and he just went CRAZY!",,,,,,,,,,,,,,,,,,,,,,,,,-0.004287598944590965,-0.00635675844253436,0.00635675844253436,-0.004287598944590965,-0.00635675844253436,0.00635675844253436,,,,,,,,,,,,,,,,,,,,,,-0.012343380992822062,-0.016476432823752885,0.016476432823752885,-0.012343380992822062,-0.016476432823752885,0.016476432823752885,-0.014647508066575332,-0.01871878903809021,0.01871878903809021
